A5a.csv,0.8440042990941194,0.031238794326782227
A6a.csv,0.8506064793489944,0.031241893768310547
A7a.csv,0.8393981268232765,0.031239748001098633
A8a.csv,0.8400122831260556,0.033905982971191406
2dplanes.csv,0.8317390237920039,0.015909194946289062
A9a.csv,0.8388780837342614,0.04686117172241211
adult.csv,0.8416419285494933,0.048351287841796875
W8a.csv,0.9858578052550232,0.19528865814208984
ijcnn.csv,0.9200748085676982,0.10934782028198242
covtype.csv,0.7566155779110694,0.3447718620300293
magic_gamma_telescope.csv,0.7831230283911672,0.0181734561920166
fried.csv,0.8386068187392691,0.0108795166015625
Run_or_walk_information.csv,0.7226549271926854,0.054248809814453125
hepmass.csv,0.49876347204836197,0.197601318359375
susy.csv,0.787529,2.6404597759246826
