A5a.csv,0.7865806847842776,0.0517125129699707
A6a.csv,0.7836634423460771,0.050171852111816406
A7a.csv,0.7867342238599724,0.048024654388427734
A8a.csv,0.7821280515891295,0.05893659591674805
2dplanes.csv,0.8283051263183714,0.019582033157348633
A9a.csv,0.7802231548776742,0.08016800880432129
adult.csv,0.7802231548776742,0.08595395088195801
W8a.csv,0.9789799072642967,0.19783496856689453
ijcnn.csv,0.9047602244257031,0.07938742637634277
covtype.csv,0.6931662693734241,0.7840878963470459
magic_gamma_telescope.csv,0.7744479495268138,0.010178804397583008
fried.csv,0.8393426539121903,0.023787975311279297
Run_or_walk_information.csv,0.7076983858223276,0.03765606880187988
hepmass.csv,0.49876347204836197,0.24779844284057617
susy.csv,0.734612,2.8380537033081055
